 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_Mut2-BCAP31-biotin_8_GC.tif:growth cone:1,6.616,9.953,9.091,7,3,85,65.849,8,1274
2,MAX_Mut2-BCAP31-biotin_8_GC.tif:growth cone background:1,6.616,4.539,2.647,2,1,16,30.030,4,581
