 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_Mut2-ERGIC53_4_GC.tif:growth cone:1,5.014,9.052,6.143,7,2,43,45.381,7,878
2,MAX_Mut2-ERGIC53_4_GC.tif:growth cone background:1,5.014,4.309,4.393,2,0,34,21.605,3,418
