 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_WT-ERGIC53_6_soma.tif:cell body:1,211.866,51.101,15.875,42.000,16.000,195.000,10826.595,48.000,209464.000,0.000
2,MAX_WT-ERGIC53_6_soma.tif:nucleus:1,59.440,48.918,13.515,39.000,24.000,117.000,2907.712,46.000,56256.000,0.000
3,MAX_WT-ERGIC53_6_soma.tif:cytoplasm:1,152.425,51.953,16.630,42.000,16.000,195.000,7918.884,48.000,153208.000,0.000
4,MAX_WT-ERGIC53_6_soma.tif:dendrite 1:1,1.602,31.541,6.019,26.071,25.070,45.564,50.538,29.159,977.772,6.978
5,MAX_WT-ERGIC53_6_soma.tif:dendrite 1 background:1,1.602,26.057,6.106,26.045,12.807,38.775,41.751,25.411,807.763,6.978
6,MAX_WT-ERGIC53_6_soma.tif:dendrite 2:1,4.755,46.541,6.169,46.250,32.975,66.791,221.313,46.169,4281.785,20.752
7,MAX_WT-ERGIC53_6_soma.tif:dendrite 2 background:1,4.755,9.715,7.327,2.960,1.898,25.546,46.198,6.814,893.804,20.752
8,MAX_WT-ERGIC53_6_soma.tif:dendrite 3:1,0.827,49.007,13.067,41.715,32.451,81.349,40.528,44.658,784.107,3.506
9,MAX_WT-ERGIC53_6_soma.tif:dendrite 3 background:1,0.827,47.544,10.415,47.241,35.044,77.526,39.318,46.362,760.696,3.506
10,MAX_WT-ERGIC53_6_soma.tif:AIS:1,1.551,60.159,10.746,59.196,33.453,84.738,93.283,59.271,1804.760,6.610
11,MAX_WT-ERGIC53_6_soma.tif:AIS background:1,1.551,62.299,13.206,51.197,47.319,111.380,96.601,58.039,1868.958,6.610
