 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_GFP-BCAP31-biotin_3_soma.tif:cell body:1,267.998,49.424,22.374,49.000,5.000,255.000,13245.502,48.000,256263.000,0.000
2,MAX_GFP-BCAP31-biotin_3_soma.tif:nucleus:1,105.597,55.596,17.354,52.000,23.000,255.000,5870.729,53.000,113582.000,0.000
3,MAX_GFP-BCAP31-biotin_3_soma.tif:cytoplasm:1,162.401,45.411,24.280,33.000,5.000,243.000,7374.773,42.000,142681.000,0.000
4,MAX_GFP-BCAP31-biotin_3_soma.tif:dendrite 1:1,7.288,42.375,23.287,40.311,19.476,228.641,308.825,38.016,5974.885,32.009
5,MAX_GFP-BCAP31-biotin_3_soma.tif:dendrite 1 background:1,7.288,26.459,27.169,5.344,3.245,156.835,192.828,21.349,3730.685,32.009
6,MAX_GFP-BCAP31-biotin_3_soma.tif:dendrite 2:1,6.564,43.633,34.205,28.568,13.727,208.562,286.417,32.509,5541.366,28.705
7,MAX_GFP-BCAP31-biotin_3_soma.tif:dendrite 2 background:1,6.564,36.026,23.874,14.376,10.956,170.120,236.484,30.340,4575.301,28.705
8,MAX_GFP-BCAP31-biotin_3_soma.tif:dendrite 3:1,5.737,42.875,33.406,20.824,15.164,185.636,245.983,32.267,4759.070,25.217
9,MAX_GFP-BCAP31-biotin_3_soma.tif:dendrite 3 background:1,5.737,40.014,28.408,19.422,11.156,167.903,229.574,29.319,4441.606,25.217
10,MAX_GFP-BCAP31-biotin_3_soma.tif:AIS:1,6.926,32.421,26.800,13.458,9.221,206.426,224.548,26.555,4344.376,30.283
11,MAX_GFP-BCAP31-biotin_3_soma.tif:AIS background:1,6.926,34.919,32.293,16.330,2.683,191.523,241.854,27.015,4679.185,30.283
