 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_WT-BCAP31-biotin_6_GC.tif:growth cone:1,7.856,23.362,24.600,4,3,147,183.541,16,3551
2,MAX_WT-BCAP31-biotin_6_GC.tif:growth cone background:1,7.856,17.711,22.215,8,4,171,139.142,11,2692
