 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_WT-SURF4_7_GC.tif:growth cone:1,7.546,1.945,1.312,1,0,7,14.679,2,284
2,MAX_WT-SURF4_7_GC.tif:growth cone background:1,7.546,1.021,0.883,1,0,4,7.701,1,149
