 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_WT-SURF4_2_soma.tif:cell body:1,121.000,16.068,5.909,13.000,2.000,44.000,1944.212,16.000,37615.000,0.000
2,MAX_WT-SURF4_2_soma.tif:nucleus:1,47.500,15.021,4.069,12.000,7.000,30.000,713.489,14.000,13804.000,0.000
3,MAX_WT-SURF4_2_soma.tif:cytoplasm:1,73.499,16.745,6.754,22.000,2.000,44.000,1230.723,17.000,23811.000,0.000
4,MAX_WT-SURF4_2_soma.tif:dendrite 1:1,6.306,5.705,1.404,4.523,2.561,10.865,35.972,5.597,695.959,27.595
5,MAX_WT-SURF4_2_soma.tif:dendrite 1 background:1,6.306,1.701,1.849,0.019,0.000,9.919,10.725,1.056,207.504,27.595
6,MAX_WT-SURF4_2_soma.tif:dendrite 2:1,3.721,6.650,3.542,2.979,2.000,14.849,24.747,5.973,478.781,16.175
7,MAX_WT-SURF4_2_soma.tif:dendrite 2 background:1,3.721,8.076,6.784,0.982,0.015,23.592,30.055,4.641,581.480,16.175
8,MAX_WT-SURF4_2_soma.tif:dendrite 3:1,5.324,7.116,2.711,4.819,3.200,17.252,37.886,6.426,732.981,23.199
9,MAX_WT-SURF4_2_soma.tif:dendrite 3 background:1,5.324,5.614,2.850,1.987,1.575,13.975,29.886,5.160,578.203,23.199
10,MAX_WT-SURF4_2_soma.tif:AIS:1,5.789,5.621,2.086,5.750,2.046,10.950,32.540,5.480,629.555,25.366
11,MAX_WT-SURF4_2_soma.tif:AIS background:1,5.789,2.526,1.781,0.681,0.000,8.502,14.622,2.186,282.890,25.366
