 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_GFP-BCAP31-biotin_5_GC.tif:growth cone:1,5.117,13.758,6.373,12,5,41,70.398,12,1362
2,MAX_GFP-BCAP31-biotin_5_GC.tif:growth cone background:1,5.117,12.222,8.203,7,3,64,62.541,10,1210
