 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_WT-BCAP31-biotin_6_soma.tif:cell body:1,166.381,27.033,15.249,15.000,4.000,247.000,4497.763,24.000,87019.000,0.000
2,MAX_WT-BCAP31-biotin_6_soma.tif:nucleus:1,79.391,25.662,14.950,17.000,7.000,247.000,2037.352,23.000,39417.000,0.000
3,MAX_WT-BCAP31-biotin_6_soma.tif:cytoplasm:1,86.989,28.284,15.415,19.000,4.000,151.000,2460.411,26.000,47602.000,0.000
4,MAX_WT-BCAP31-biotin_6_soma.tif:dendrite 1:1,7.908,18.406,9.282,12.504,5.517,60.552,145.558,15.879,2816.126,34.748
5,MAX_WT-BCAP31-biotin_6_soma.tif:dendrite 1 background:1,7.908,11.597,7.938,6.567,2.081,38.539,91.709,8.494,1774.303,34.748
6,MAX_WT-BCAP31-biotin_6_soma.tif:dendrite 2:1,4.859,7.706,2.867,7.091,3.163,18.514,37.438,7.106,724.324,21.172
7,MAX_WT-BCAP31-biotin_6_soma.tif:dendrite 2 background:1,4.859,8.311,7.924,4.076,2.214,58.285,40.378,5.997,781.197,21.172
8,MAX_WT-BCAP31-biotin_6_soma.tif:dendrite 3:1,5.324,19.216,27.798,9.567,5.123,180.120,102.300,12.088,1979.218,23.398
9,MAX_WT-BCAP31-biotin_6_soma.tif:dendrite 3 background:1,5.324,7.809,6.657,2.754,1.344,30.219,41.571,4.725,804.291,23.398
10,MAX_WT-BCAP31-biotin_6_soma.tif:AIS:1,7.340,12.420,15.107,9.056,2.026,111.100,91.156,8.919,1763.614,32.159
11,MAX_WT-BCAP31-biotin_6_soma.tif:AIS background:1,7.340,13.617,11.051,8.060,2.000,65.320,99.939,9.891,1933.545,32.159
