 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_WT-SURF4_3_GC.tif:growth cone:1,10.182,2.421,2.104,1,0,10,24.655,2,477.000
2,MAX_WT-SURF4_3_GC.tif:growth cone background:1,10.182,0.228,0.456,0,0,2,2.326,0,45.000
