 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_GFP-SURF4_9_soma.tif:cell body:1,237.192,21.643,7.511,22.000,2.000,66.000,5133.670,22.000,99322.000,0.000
2,MAX_GFP-SURF4_9_soma.tif:nucleus:1,80.218,22.847,4.143,23.000,12.000,66.000,1832.774,23.000,35459.000,0.000
3,MAX_GFP-SURF4_9_soma.tif:cytoplasm:1,156.974,21.028,8.681,17.000,2.000,56.000,3300.896,20.000,63863.000,0.000
4,MAX_GFP-SURF4_9_soma.tif:dendrite 1:1,7.546,7.643,2.341,5.975,3.204,16.979,57.676,7.400,1115.869,33.137
5,MAX_GFP-SURF4_9_soma.tif:dendrite 1 background:1,7.546,2.365,1.486,0.991,0.132,7.116,17.846,2.255,345.264,33.137
6,MAX_GFP-SURF4_9_soma.tif:dendrite 2:1,8.580,8.919,2.599,6.441,4.753,15.978,76.522,8.470,1480.479,37.666
7,MAX_GFP-SURF4_9_soma.tif:dendrite 2 background:1,8.580,2.133,2.443,0.021,0.000,10.809,18.302,1.039,354.092,37.666
8,MAX_GFP-SURF4_9_soma.tif:dendrite 3:1,5.169,10.688,3.120,10.014,6.126,24.057,55.245,10.301,1068.833,22.643
9,MAX_GFP-SURF4_9_soma.tif:dendrite 3 background:1,5.169,2.168,2.717,0.021,0.000,11.000,11.205,1.373,216.781,22.643
10,MAX_GFP-SURF4_9_soma.tif:AIS:1,7.908,4.925,2.011,3.827,2.000,11.641,38.947,4.457,753.511,34.665
11,MAX_GFP-SURF4_9_soma.tif:AIS background:1,7.908,1.611,1.271,1.000,0.000,6.480,12.739,1.322,246.472,34.665
