 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_WT-ERGIC53_7_soma.tif:cell body:1,270.996,32.718,13.359,25.000,6.000,169.000,8866.567,30.000,171543.000,0.000
2,MAX_WT-ERGIC53_7_soma.tif:nucleus:1,80.787,28.633,8.622,25.000,14.000,87.000,2313.206,27.000,44754.000,0.000
3,MAX_WT-ERGIC53_7_soma.tif:cytoplasm:1,190.209,34.454,14.582,26.000,6.000,169.000,6553.361,32.000,126789.000,0.000
4,MAX_WT-ERGIC53_7_soma.tif:dendrite 1:1,5.686,20.963,8.298,17.466,7.130,67.956,119.187,19.698,2305.928,25.006
5,MAX_WT-ERGIC53_7_soma.tif:dendrite 1 background:1,5.686,14.672,9.724,7.634,3.648,48.999,83.419,12.169,1613.913,25.006
6,MAX_WT-ERGIC53_7_soma.tif:dendrite 2:1,4.238,23.238,7.647,18.268,9.450,57.998,98.491,21.893,1905.529,18.441
7,MAX_WT-ERGIC53_7_soma.tif:dendrite 2 background:1,4.238,12.672,9.637,13.846,3.105,67.804,53.708,10.189,1039.092,18.441
8,MAX_WT-ERGIC53_7_soma.tif:dendrite 3:1,4.548,26.230,5.645,18.208,16.214,43.815,119.308,25.753,2308.281,19.944
9,MAX_WT-ERGIC53_7_soma.tif:dendrite 3 background:1,4.548,23.073,12.598,21.022,7.033,71.560,104.947,21.037,2030.426,19.944
10,MAX_WT-ERGIC53_7_soma.tif:AIS:1,4.704,23.062,8.715,14.193,10.528,54.160,108.471,20.997,2098.614,20.694
11,MAX_WT-ERGIC53_7_soma.tif:AIS background:1,4.704,14.036,7.493,11.707,3.587,43.180,66.017,13.766,1277.249,20.694
