 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_GFP-ERGIC53_5_GC.tif:growth cone:1,14.214,25.611,13.970,12,6,97,364.033,23,7043
2,MAX_GFP-ERGIC53_5_GC.tif:growth cone background:1,14.214,20.967,11.525,14,4,80,298.028,19,5766
