 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_Mut2-SURF4_4_GC.tif:growth cone:1,8.580,3.151,2.763,1,0,16,27.032,2,523
2,MAX_Mut2-SURF4_4_GC.tif:growth cone background:1,8.580,0.952,0.753,1,0,3,8.167,1,158
