 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_Mut2-BCAP31-biotin_4_GC.tif:growth cone:1,3.050,19.458,8.371,16,10,64,59.337,18,1148
2,MAX_Mut2-BCAP31-biotin_4_GC.tif:growth cone background:1,3.050,22.102,9.723,14,10,66,67.400,19,1304
