 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_Mut2-BCAP31-biotin_2_soma.tif:cell body:1,242.206,39.276,21.242,26.000,5.000,251.000,9512.812,36.000,184046.000,0.000
2,MAX_Mut2-BCAP31-biotin_2_soma.tif:nucleus:1,82.803,39.483,20.259,30.000,9.000,251.000,3269.263,35.000,63251.000,0.000
3,MAX_Mut2-BCAP31-biotin_2_soma.tif:cytoplasm:1,159.403,39.168,21.738,26.000,5.000,242.000,6243.548,36.000,120795.000,0.000
4,MAX_Mut2-BCAP31-biotin_2_soma.tif:dendrite 1:1,5.841,21.627,13.114,13.826,7.066,118.705,126.314,19.236,2443.820,25.625
5,MAX_Mut2-BCAP31-biotin_2_soma.tif:dendrite 1 background:1,5.841,10.067,4.470,7.737,3.578,31.968,58.798,9.040,1137.577,25.625
6,MAX_Mut2-BCAP31-biotin_2_soma.tif:dendrite 2:1,5.117,22.422,6.737,17.019,7.740,36.188,114.732,22.025,2219.732,22.300
7,MAX_Mut2-BCAP31-biotin_2_soma.tif:dendrite 2 background:1,5.117,12.087,5.820,13.839,3.667,32.127,61.850,11.040,1196.620,22.300
8,MAX_Mut2-BCAP31-biotin_2_soma.tif:dendrite 3:1,3.050,9.733,3.409,9.365,4.061,16.932,29.681,9.368,574.245,13.383
9,MAX_Mut2-BCAP31-biotin_2_soma.tif:dendrite 3 background:1,3.050,10.360,3.892,8.924,3.699,20.112,31.592,9.439,611.211,13.383
10,MAX_Mut2-BCAP31-biotin_2_soma.tif:AIS:1,3.153,16.637,6.554,8.951,8.165,52.845,52.456,15.792,1014.873,13.724
11,MAX_Mut2-BCAP31-biotin_2_soma.tif:AIS background:1,3.153,16.414,7.761,13.639,6.284,42.843,51.752,14.340,1001.262,13.724
