 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_Mut2-ERGIC53_6_GC.tif:growth cone:1,7.081,14.606,12.322,9,2,115,103.426,12,2001
2,MAX_Mut2-ERGIC53_6_GC.tif:growth cone background:1,7.081,2.599,1.980,2,0,12,18.401,2,356
