 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_GFP-BCAP31-biotin_5_soma.tif:cell body:1,171.188,52.436,23.442,56.000,7.000,255.000,8976.402,51.000,173668.000,0.000
2,MAX_GFP-BCAP31-biotin_5_soma.tif:nucleus:1,67.865,59.725,16.187,56.000,23.000,225.000,4053.254,58.000,78419.000,0.000
3,MAX_GFP-BCAP31-biotin_5_soma.tif:cytoplasm:1,103.323,47.648,26.091,34.000,7.000,255.000,4923.149,45.000,95249.000,0.000
4,MAX_GFP-BCAP31-biotin_5_soma.tif:dendrite 1:1,6.358,28.064,10.404,22.742,10.784,73.900,178.418,26.789,3451.882,27.847
5,MAX_GFP-BCAP31-biotin_5_soma.tif:dendrite 1 background:1,6.358,12.809,6.484,5.261,3.389,36.439,81.432,11.591,1575.483,27.847
6,MAX_GFP-BCAP31-biotin_5_soma.tif:dendrite 2:1,6.254,22.187,10.958,19.514,5.906,73.550,138.760,20.248,2684.607,27.462
7,MAX_GFP-BCAP31-biotin_5_soma.tif:dendrite 2 background:1,6.254,19.102,19.513,10.646,4.000,140.114,119.468,13.032,2311.367,27.462
8,MAX_GFP-BCAP31-biotin_5_soma.tif:dendrite 3:1,5.531,34.543,13.324,36.482,12.066,86.923,191.040,32.526,3696.086,24.140
9,MAX_GFP-BCAP31-biotin_5_soma.tif:dendrite 3 background:1,5.531,19.455,9.576,9.413,5.160,61.000,107.595,17.493,2081.659,24.140
10,MAX_GFP-BCAP31-biotin_5_soma.tif:AIS:1,7.236,33.744,15.155,17.793,11.565,79.404,244.181,30.305,4724.211,31.692
11,MAX_GFP-BCAP31-biotin_5_soma.tif:AIS background:1,7.236,29.585,22.135,17.696,5.088,179.548,214.086,25.324,4141.961,31.692
