 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_WT-SURF4_4_soma.tif:cell body:1,349.508,10.576,5.012,8.000,1.000,53.000,3696.509,10.000,71517.000,0.000
2,MAX_WT-SURF4_4_soma.tif:nucleus:1,108.750,10.803,4.564,8.000,3.000,35.000,1174.797,9.000,22729.000,0.000
3,MAX_WT-SURF4_4_soma.tif:cytoplasm:1,247.530,10.356,5.184,10.000,1.000,53.000,2563.424,10.000,49595.000,0.000
4,MAX_WT-SURF4_4_soma.tif:dendrite 1:1,5.479,4.509,1.409,4.133,2.093,9.008,24.704,4.326,477.960,23.961
5,MAX_WT-SURF4_4_soma.tif:dendrite 1 background:1,5.479,3.711,3.345,0.024,0.000,12.204,20.332,3.162,393.369,23.961
6,MAX_WT-SURF4_4_soma.tif:dendrite 2:1,7.753,8.402,3.635,8.953,4.250,26.341,65.142,7.333,1260.310,33.896
7,MAX_WT-SURF4_4_soma.tif:dendrite 2 background:1,7.753,5.338,2.654,0.026,0.000,13.439,41.382,5.584,800.632,33.896
8,MAX_WT-SURF4_4_soma.tif:dendrite 3:1,7.133,4.036,1.036,3.767,2.009,7.671,28.785,3.897,556.908,31.185
9,MAX_WT-SURF4_4_soma.tif:dendrite 3 background:1,7.133,1.600,1.892,0.015,0.000,7.912,11.415,0.943,220.846,31.185
10,MAX_WT-SURF4_4_soma.tif:AIS:1,11.785,4.765,1.800,4.344,1.107,13.954,56.152,4.467,1086.390,51.814
11,MAX_WT-SURF4_4_soma.tif:AIS background:1,11.785,4.102,1.867,3.560,1.012,10.818,48.342,3.895,935.279,51.814
