 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_Mut2-SURF4_1_soma.tif:cell body:1,302.111,14.956,7.278,9.000,1.000,39.000,4518.283,14.000,87416.000,0.000
2,MAX_Mut2-SURF4_1_soma.tif:nucleus:1,67.297,14.804,6.443,9.000,5.000,36.000,996.270,13.000,19275.000,0.000
3,MAX_Mut2-SURF4_1_soma.tif:cytoplasm:1,234.815,14.999,7.501,8.000,1.000,39.000,3522.013,15.000,68141.000,0.000
4,MAX_Mut2-SURF4_1_soma.tif:dendrite 1:1,8.528,7.164,1.830,6.643,3.034,14.510,61.101,6.843,1182.129,37.325
5,MAX_Mut2-SURF4_1_soma.tif:dendrite 1 background:1,8.528,2.397,1.814,1.006,0.004,8.704,20.442,1.855,395.503,37.325
6,MAX_Mut2-SURF4_1_soma.tif:dendrite 2:1,6.306,8.911,2.804,7.606,3.018,19.220,56.189,8.954,1087.091,27.740
7,MAX_Mut2-SURF4_1_soma.tif:dendrite 2 background:1,6.306,3.287,2.724,0.022,0.000,11.422,20.730,2.339,401.060,27.740
8,MAX_Mut2-SURF4_1_soma.tif:dendrite 3:1,6.099,3.625,1.004,4.003,1.037,5.919,22.111,3.649,427.792,26.648
9,MAX_Mut2-SURF4_1_soma.tif:dendrite 3 background:1,6.099,1.400,1.106,0.009,0.000,4.422,8.541,1.218,165.238,26.648
10,MAX_Mut2-SURF4_1_soma.tif:AIS:1,7.495,9.867,5.978,5.020,1.709,26.280,73.951,7.702,1430.736,32.897
11,MAX_Mut2-SURF4_1_soma.tif:AIS background:1,7.495,10.759,6.996,5.959,1.708,27.935,80.638,8.137,1560.125,32.897
