 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_WT-SURF4_6_GC.tif:growth cone:1,3.773,6.507,3.764,9,1,17,24.551,6,475
2,MAX_WT-SURF4_6_GC.tif:growth cone background:1,3.773,0.411,0.684,0,0,3,1.551,0,30
