 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_WT-ERGIC53_3_soma.tif:cell body:1,179.665,71.869,31.978,50.000,7.000,255.000,12912.327,65.000,249817.000,0.000
2,MAX_WT-ERGIC53_3_soma.tif:nucleus:1,68.951,61.510,23.569,50.000,26.000,255.000,4241.188,55.000,82055.000,0.000
3,MAX_WT-ERGIC53_3_soma.tif:cytoplasm:1,110.714,78.320,34.719,99.000,7.000,238.000,8671.138,79.000,167762.000,0.000
4,MAX_WT-ERGIC53_3_soma.tif:dendrite 1:1,6.202,44.349,17.863,26.908,17.162,96.366,275.074,40.499,5321.902,27.190
5,MAX_WT-ERGIC53_3_soma.tif:dendrite 1 background:1,6.202,28.158,22.606,2.831,1.972,89.899,174.646,22.226,3378.915,27.190
6,MAX_WT-ERGIC53_3_soma.tif:dendrite 2:1,6.254,48.413,16.931,32.751,22.633,93.597,302.784,46.716,5858.023,27.406
7,MAX_WT-ERGIC53_3_soma.tif:dendrite 2 background:1,6.254,47.475,27.097,17.359,2.407,104.484,296.913,52.382,5744.427,27.406
8,MAX_WT-ERGIC53_3_soma.tif:dendrite 3:1,5.169,49.089,12.536,40.638,28.804,103.609,253.725,45.693,4908.861,22.703
9,MAX_WT-ERGIC53_3_soma.tif:dendrite 3 background:1,5.169,23.735,16.173,3.138,3.000,73.784,122.678,19.106,2373.465,22.703
10,MAX_WT-ERGIC53_3_soma.tif:AIS:1,6.409,32.923,14.411,20.497,12.318,71.301,211.011,29.390,4082.461,28.064
11,MAX_WT-ERGIC53_3_soma.tif:AIS background:1,6.409,28.925,39.103,8.674,3.868,227.545,185.387,19.715,3586.722,28.064
