 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_Mut2-BCAP31-biotin_1_soma.tif:cell body:1,313.741,54.493,33.857,33.000,12.000,255.000,17096.814,46.000,330775.000,0.000
2,MAX_Mut2-BCAP31-biotin_1_soma.tif:nucleus:1,73.447,50.260,32.366,33.000,17.000,255.000,3691.444,41.000,71419.000,0.000
3,MAX_Mut2-BCAP31-biotin_1_soma.tif:cytoplasm:1,240.294,55.787,34.198,37.000,12.000,255.000,13405.370,48.000,259356.000,0.000
4,MAX_Mut2-BCAP31-biotin_1_soma.tif:dendrite 1:1,6.771,24.795,12.371,18.323,11.430,97.508,167.889,22.712,3248.185,29.758
5,MAX_Mut2-BCAP31-biotin_1_soma.tif:dendrite 1 background:1,6.771,16.675,5.002,14.817,7.973,36.934,112.906,15.530,2184.420,29.758
6,MAX_Mut2-BCAP31-biotin_1_soma.tif:dendrite 2:1,6.668,37.941,8.562,31.319,16.742,62.530,252.977,37.043,4894.387,29.283
7,MAX_Mut2-BCAP31-biotin_1_soma.tif:dendrite 2 background:1,6.668,33.294,21.664,25.649,12.673,213.994,221.996,26.726,4294.989,29.283
8,MAX_Mut2-BCAP31-biotin_1_soma.tif:dendrite 3:1,6.513,27.328,16.398,17.932,10.076,125.000,177.976,23.379,3443.328,28.526
9,MAX_Mut2-BCAP31-biotin_1_soma.tif:dendrite 3 background:1,6.513,20.516,9.010,14.920,6.847,82.000,133.612,18.401,2585.022,28.526
10,MAX_Mut2-BCAP31-biotin_1_soma.tif:AIS:1,9.149,35.548,23.630,20.544,11.160,189.116,325.215,29.025,6291.991,40.164
11,MAX_Mut2-BCAP31-biotin_1_soma.tif:AIS background:1,9.149,31.894,16.073,17.014,9.347,135.973,291.787,28.201,5645.260,40.164
