 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_WT-ERGIC53_3_GC.tif:growth cone:1,3.825,25.014,14.396,10,5,67,95.673,23,1851
2,MAX_WT-ERGIC53_3_GC.tif:growth cone background:1,3.825,6.081,3.697,3,2,19,23.259,5,450
