 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_WT-ERGIC53_7_GC.tif:growth cone:1,7.598,42.605,33.589,21,9,221,323.717,31,6263
2,MAX_WT-ERGIC53_7_GC.tif:growth cone background:1,7.598,39.218,27.550,55,1,211,297.976,42,5765
