 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_GFP-BCAP31-biotin_3_GC.tif:growth cone:1,8.373,9.259,5.955,6,2,46,77.531,8,1500
2,MAX_GFP-BCAP31-biotin_3_GC.tif:growth cone background:1,8.373,6.142,5.634,3,1,27,51.429,4,995
