 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_GFP-ERGIC53_2_GC.tif:growth cone:1,6.151,11.067,6.358,8,1,37,68.072,10,1317
2,MAX_GFP-ERGIC53_2_GC.tif:growth cone background:1,6.151,3.706,2.793,2,1,15,22.794,3,441
