 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_Mut2-SURF4_6_soma.tif:cell body:1,460.016,6.346,3.751,5.000,0.000,135.000,2919.341,6.000,56481.000,0.000
2,MAX_Mut2-SURF4_6_soma.tif:nucleus:1,105.493,5.895,4.432,5.000,2.000,135.000,621.848,5.000,12031.000,0.000
3,MAX_Mut2-SURF4_6_soma.tif:cytoplasm:1,354.522,6.481,3.513,3.000,0.000,37.000,2297.493,6.000,44450.000,0.000
4,MAX_Mut2-SURF4_6_soma.tif:dendrite 1:1,8.373,2.465,0.880,1.992,1.000,5.339,20.644,2.366,399.394,36.694
5,MAX_Mut2-SURF4_6_soma.tif:dendrite 1 background:1,8.373,1.093,0.553,1.004,0.000,2.436,9.151,1.000,177.046,36.694
6,MAX_Mut2-SURF4_6_soma.tif:dendrite 2:1,8.632,3.005,1.186,1.992,1.000,9.604,25.937,2.817,501.802,37.933
7,MAX_Mut2-SURF4_6_soma.tif:dendrite 2 background:1,8.632,1.248,0.637,1.002,0.000,3.000,10.772,1.156,208.410,37.933
8,MAX_Mut2-SURF4_6_soma.tif:dendrite 3:1,9.045,4.068,0.948,4.004,2.067,6.555,36.797,3.989,711.909,39.585
9,MAX_Mut2-SURF4_6_soma.tif:dendrite 3 background:1,9.045,1.627,0.868,0.991,0.232,7.569,14.718,1.470,284.744,39.585
10,MAX_Mut2-SURF4_6_soma.tif:AIS:1,7.185,2.185,0.774,1.007,1.000,4.424,15.701,2.015,303.774,31.544
11,MAX_Mut2-SURF4_6_soma.tif:AIS background:1,7.185,1.202,0.667,0.995,0.000,3.124,8.636,1.005,167.091,31.544
