 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_Mut2-SURF4_3_GC.tif:growth cone:1,6.306,3.459,1.899,2,0,10,21.812,3,422.000
2,MAX_Mut2-SURF4_3_GC.tif:growth cone background:1,6.306,2.090,1.379,1,0,7,13.180,2,255.000
