 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_WT-BCAP31-biotin_5_GC.tif:growth cone:1,4.859,11.330,8.687,10,3,60,55.047,10,1065
2,MAX_WT-BCAP31-biotin_5_GC.tif:growth cone background:1,4.859,6.862,4.540,3,2,26,33.338,6,645
