 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_WT-ERGIC53_8_GC.tif:growth cone:1,6.616,19.094,8.345,14,5,54,126.323,18,2444
2,MAX_WT-ERGIC53_8_GC.tif:growth cone background:1,6.616,17.211,11.529,17,5,78,113.867,15,2203
