 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_GFP-SURF4_6_GC.tif:growth cone:1,12.198,3.377,1.718,3,0,11,41.195,3,797
2,MAX_GFP-SURF4_6_GC.tif:growth cone background:1,12.198,1.822,1.168,1,0,6,22.225,1,430
