 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_GFP-SURF4_4_soma.tif:cell body:1,226.958,21.228,10.576,24.000,1.000,54.000,4817.965,22.000,93214.000,0.000
2,MAX_GFP-SURF4_4_soma.tif:nucleus:1,73.189,23.694,5.045,24.000,13.000,42.000,1734.104,23.000,33550.000,0.000
3,MAX_GFP-SURF4_4_soma.tif:cytoplasm:1,153.769,20.055,12.196,3.000,1.000,54.000,3083.862,21.000,59664.000,0.000
4,MAX_GFP-SURF4_4_soma.tif:dendrite 1:1,7.598,11.714,4.175,9.928,3.000,26.490,89.004,11.120,1721.984,33.330
5,MAX_GFP-SURF4_4_soma.tif:dendrite 1 background:1,7.598,1.961,2.320,1.009,0.000,13.958,14.903,1.040,288.337,33.330
6,MAX_GFP-SURF4_4_soma.tif:dendrite 2:1,8.942,6.655,2.236,5.997,1.984,12.520,59.505,6.536,1151.258,39.289
7,MAX_GFP-SURF4_4_soma.tif:dendrite 2 background:1,8.942,1.794,1.707,0.017,0.000,8.939,16.044,1.264,310.397,39.289
8,MAX_GFP-SURF4_4_soma.tif:dendrite 3:1,7.029,7.902,3.742,6.000,3.000,21.504,55.550,6.774,1074.733,30.775
9,MAX_GFP-SURF4_4_soma.tif:dendrite 3 background:1,7.029,3.580,14.000,0.300,0.000,153.683,25.163,1.216,486.837,30.775
10,MAX_GFP-SURF4_4_soma.tif:AIS:1,6.926,2.780,1.385,1.981,0.471,6.970,19.255,2.497,372.531,30.339
11,MAX_GFP-SURF4_4_soma.tif:AIS background:1,6.926,1.353,2.101,0.029,0.000,15.011,9.372,0.563,181.330,30.339
