 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_Mut2-BCAP31-biotin_7_GC.tif:growth cone:1,6.823,14.318,6.040,10,6,37,97.689,13,1890
2,MAX_Mut2-BCAP31-biotin_7_GC.tif:growth cone background:1,6.823,12.424,5.785,10,5,53,84.767,11,1640
