 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_WT-SURF4_3_soma.tif:cell body:1,275.337,13.749,5.214,9.000,1.000,31.000,3785.670,13.000,73242.000,0.000
2,MAX_WT-SURF4_3_soma.tif:nucleus:1,118.932,14.190,5.042,9.000,5.000,31.000,1687.637,13.000,32651.000,0.000
3,MAX_WT-SURF4_3_soma.tif:cytoplasm:1,156.405,13.414,5.317,15.000,1.000,29.000,2098.033,13.000,40591.000,0.000
4,MAX_WT-SURF4_3_soma.tif:dendrite 1:1,6.151,4.918,1.435,5.446,1.261,9.110,30.249,5.000,585.239,27.028
5,MAX_WT-SURF4_3_soma.tif:dendrite 1 background:1,6.151,3.743,1.404,1.000,0.140,6.920,23.022,4.000,445.411,27.028
6,MAX_WT-SURF4_3_soma.tif:dendrite 2:1,6.771,4.409,1.329,3.962,1.382,8.600,29.851,4.346,577.524,29.660
7,MAX_WT-SURF4_3_soma.tif:dendrite 2 background:1,6.771,1.649,1.610,0.013,0.000,6.688,11.167,1.012,216.056,29.660
8,MAX_WT-SURF4_3_soma.tif:dendrite 3:1,4.600,5.155,1.404,3.006,2.266,10.327,23.712,5.080,458.761,20.135
9,MAX_WT-SURF4_3_soma.tif:dendrite 3 background:1,4.600,1.901,1.012,0.995,0.000,4.510,8.744,1.699,169.174,20.135
10,MAX_WT-SURF4_3_soma.tif:AIS:1,8.528,5.389,2.597,3.590,1.000,13.166,45.958,5.278,889.149,37.368
11,MAX_WT-SURF4_3_soma.tif:AIS background:1,8.528,1.547,1.602,0.016,0.000,8.121,13.192,1.063,255.229,37.368
